-D4J ID:JacksonDatabind-2; Mega ID:1/29e7cbfb381b61643426545ee8ea7c23aab3fea8.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/util/TokenBuffer.java
D4J ID:Closure-17; Mega ID:25/3e68f03246ff11f9ce8941592b6ab96140de2a65.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-43; Mega ID:25/3e68f03246ff11f9ce8941592b6ab96140de2a65.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-48; Mega ID:25/3e68f03246ff11f9ce8941592b6ab96140de2a65.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-70; Mega ID:25/3e68f03246ff11f9ce8941592b6ab96140de2a65.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-95; Mega ID:25/3e68f03246ff11f9ce8941592b6ab96140de2a65.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-134; Mega ID:25/3e68f03246ff11f9ce8941592b6ab96140de2a65.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-150; Mega ID:25/3e68f03246ff11f9ce8941592b6ab96140de2a65.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-168; Mega ID:25/3e68f03246ff11f9ce8941592b6ab96140de2a65.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-171; Mega ID:25/3e68f03246ff11f9ce8941592b6ab96140de2a65.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-172; Mega ID:25/3e68f03246ff11f9ce8941592b6ab96140de2a65.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-79; Mega ID:25/8a92e9773d90674f6491f2303203ecec606f03a7.diff.xz; Overlap File:src/com/google/javascript/jscomp/VarCheck.java
D4J ID:Closure-40; Mega ID:25/5f03c6817341d39d8dead76c7511fd6bb0b9009f.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:Closure-114; Mega ID:25/5f03c6817341d39d8dead76c7511fd6bb0b9009f.diff.xz; Overlap File:src/com/google/javascript/jscomp/NameAnalyzer.java
D4J ID:JxPath-21; Mega ID:25/818e461fa92020d6c4450a8daefb0de46a920463.diff.xz; Overlap File:src/java/org/apache/commons/jxpath/ri/model/beans/PropertyPointer.java
D4J ID:Codec-3; Mega ID:25/a5dfe5cbc95d7f3ce0b4829756690c2cb8439f4c.diff.xz; Overlap File:src/java/org/apache/commons/codec/language/DoubleMetaphone.java
D4J ID:Closure-17; Mega ID:25/c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-43; Mega ID:25/c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-48; Mega ID:25/c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-70; Mega ID:25/c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-95; Mega ID:25/c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-134; Mega ID:25/c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-150; Mega ID:25/c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-168; Mega ID:25/c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-171; Mega ID:25/c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-172; Mega ID:25/c64b9350aa206a4ec8deedaca08d6e4f1d84f4e8.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-79; Mega ID:25/681cd7be75bc549183ad231950716f344226050d.diff.xz; Overlap File:src/com/google/javascript/jscomp/VarCheck.java
D4J ID:Closure-10; Mega ID:25/bebfd6a6dfa73f9eebf339b4fb0206fd9cfc159b.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
D4J ID:Closure-60; Mega ID:25/bebfd6a6dfa73f9eebf339b4fb0206fd9cfc159b.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
D4J ID:Closure-61; Mega ID:25/bebfd6a6dfa73f9eebf339b4fb0206fd9cfc159b.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
D4J ID:Closure-75; Mega ID:25/bebfd6a6dfa73f9eebf339b4fb0206fd9cfc159b.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
D4J ID:Closure-80; Mega ID:25/bebfd6a6dfa73f9eebf339b4fb0206fd9cfc159b.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
D4J ID:Closure-86; Mega ID:25/bebfd6a6dfa73f9eebf339b4fb0206fd9cfc159b.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
D4J ID:Closure-94; Mega ID:25/bebfd6a6dfa73f9eebf339b4fb0206fd9cfc159b.diff.xz; Overlap File:src/com/google/javascript/jscomp/NodeUtil.java
D4J ID:Closure-83; Mega ID:25/0782404fc8f5810a454dfafc24c8c2454e6a1766.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-101; Mega ID:25/0782404fc8f5810a454dfafc24c8c2454e6a1766.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-107; Mega ID:25/0782404fc8f5810a454dfafc24c8c2454e6a1766.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-151; Mega ID:25/0782404fc8f5810a454dfafc24c8c2454e6a1766.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-83; Mega ID:25/bc1f585c93833e65c0306da357837ddadf897830.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-101; Mega ID:25/bc1f585c93833e65c0306da357837ddadf897830.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-107; Mega ID:25/bc1f585c93833e65c0306da357837ddadf897830.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-151; Mega ID:25/bc1f585c93833e65c0306da357837ddadf897830.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-16; Mega ID:25/aae547f4d911dfbf42ca5a31aeb401ac83725a14.diff.xz; Overlap File:src/com/google/javascript/jscomp/ScopedAliases.java
D4J ID:Closure-24; Mega ID:25/aae547f4d911dfbf42ca5a31aeb401ac83725a14.diff.xz; Overlap File:src/com/google/javascript/jscomp/ScopedAliases.java
D4J ID:Closure-108; Mega ID:25/aae547f4d911dfbf42ca5a31aeb401ac83725a14.diff.xz; Overlap File:src/com/google/javascript/jscomp/ScopedAliases.java
D4J ID:Closure-162; Mega ID:25/aae547f4d911dfbf42ca5a31aeb401ac83725a14.diff.xz; Overlap File:src/com/google/javascript/jscomp/ScopedAliases.java
D4J ID:Closure-174; Mega ID:25/aae547f4d911dfbf42ca5a31aeb401ac83725a14.diff.xz; Overlap File:src/com/google/javascript/jscomp/ScopedAliases.java
D4J ID:Closure-83; Mega ID:25/cfffb53b1ab8d10fce4202a58e66dfd012f2d45d.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-101; Mega ID:25/cfffb53b1ab8d10fce4202a58e66dfd012f2d45d.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-107; Mega ID:25/cfffb53b1ab8d10fce4202a58e66dfd012f2d45d.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-151; Mega ID:25/cfffb53b1ab8d10fce4202a58e66dfd012f2d45d.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-83; Mega ID:26/39c4d538a4a1363db7385476d3e6bcc09cb71f65.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-101; Mega ID:26/39c4d538a4a1363db7385476d3e6bcc09cb71f65.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-107; Mega ID:26/39c4d538a4a1363db7385476d3e6bcc09cb71f65.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-151; Mega ID:26/39c4d538a4a1363db7385476d3e6bcc09cb71f65.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Mockito-6; Mega ID:26/a56149bbfd0c960d5b48d39d5f295987f813f312.diff.xz; Overlap File:src/org/mockito/Matchers.java
D4J ID:Mockito-35; Mega ID:26/a56149bbfd0c960d5b48d39d5f295987f813f312.diff.xz; Overlap File:src/org/mockito/Matchers.java
D4J ID:Closure-83; Mega ID:26/552d7b56964669e8c0c4e7268854ef3126b08614.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-101; Mega ID:26/552d7b56964669e8c0c4e7268854ef3126b08614.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-107; Mega ID:26/552d7b56964669e8c0c4e7268854ef3126b08614.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-151; Mega ID:26/552d7b56964669e8c0c4e7268854ef3126b08614.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Math-63; Mega ID:26/138baec1c778c2ea1dc1a6efe6d5e76a3b072b1d.diff.xz; Overlap File:src/main/java/org/apache/commons/math/util/MathUtils.java
D4J ID:Math-79; Mega ID:26/138baec1c778c2ea1dc1a6efe6d5e76a3b072b1d.diff.xz; Overlap File:src/main/java/org/apache/commons/math/util/MathUtils.java
D4J ID:Closure-18; Mega ID:26/de726510af4329fb8eeb8a54b2d93d8d37c87545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-31; Mega ID:26/de726510af4329fb8eeb8a54b2d93d8d37c87545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-59; Mega ID:26/de726510af4329fb8eeb8a54b2d93d8d37c87545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-64; Mega ID:26/de726510af4329fb8eeb8a54b2d93d8d37c87545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-140; Mega ID:26/de726510af4329fb8eeb8a54b2d93d8d37c87545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-160; Mega ID:26/de726510af4329fb8eeb8a54b2d93d8d37c87545.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-18; Mega ID:26/fba63842087548869fdbfc6d28b6fabb13feb4b9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-31; Mega ID:26/fba63842087548869fdbfc6d28b6fabb13feb4b9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-59; Mega ID:26/fba63842087548869fdbfc6d28b6fabb13feb4b9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-64; Mega ID:26/fba63842087548869fdbfc6d28b6fabb13feb4b9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-140; Mega ID:26/fba63842087548869fdbfc6d28b6fabb13feb4b9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-160; Mega ID:26/fba63842087548869fdbfc6d28b6fabb13feb4b9.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-18; Mega ID:26/5db7a18db7181e34cda3db4f34d5b8ff12925baa.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-31; Mega ID:26/5db7a18db7181e34cda3db4f34d5b8ff12925baa.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-59; Mega ID:26/5db7a18db7181e34cda3db4f34d5b8ff12925baa.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-64; Mega ID:26/5db7a18db7181e34cda3db4f34d5b8ff12925baa.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-140; Mega ID:26/5db7a18db7181e34cda3db4f34d5b8ff12925baa.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Closure-160; Mega ID:26/5db7a18db7181e34cda3db4f34d5b8ff12925baa.diff.xz; Overlap File:src/com/google/javascript/jscomp/Compiler.java
D4J ID:Math-92; Mega ID:26/7cd3d822b65b7acdd1f6e1c82b291cd994f4fe05.diff.xz; Overlap File:src/java/org/apache/commons/math/util/MathUtils.java
D4J ID:Math-93; Mega ID:26/7cd3d822b65b7acdd1f6e1c82b291cd994f4fe05.diff.xz; Overlap File:src/java/org/apache/commons/math/util/MathUtils.java
D4J ID:Math-94; Mega ID:26/7cd3d822b65b7acdd1f6e1c82b291cd994f4fe05.diff.xz; Overlap File:src/java/org/apache/commons/math/util/MathUtils.java
D4J ID:Math-99; Mega ID:26/7cd3d822b65b7acdd1f6e1c82b291cd994f4fe05.diff.xz; Overlap File:src/java/org/apache/commons/math/util/MathUtils.java
D4J ID:Closure-83; Mega ID:26/99659507417d362c99b3f253e5ecea98c65290ee.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-101; Mega ID:26/99659507417d362c99b3f253e5ecea98c65290ee.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-107; Mega ID:26/99659507417d362c99b3f253e5ecea98c65290ee.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Closure-151; Mega ID:26/99659507417d362c99b3f253e5ecea98c65290ee.diff.xz; Overlap File:src/com/google/javascript/jscomp/CommandLineRunner.java
D4J ID:Math-91; Mega ID:26/e1df5f5486f10ac521dfc3dc20d1bfe508e67aa8.diff.xz; Overlap File:src/java/org/apache/commons/math/fraction/Fraction.java
D4J ID:Chart-2; Mega ID:26/604505a495431818251681834c2311bb50bc71dc.diff.xz; Overlap File:source/org/jfree/data/general/DatasetUtilities.java
D4J ID:Math-89; Mega ID:26/1ffdfcd9b750da404b0a379620c1e592e0ae0744.diff.xz; Overlap File:src/java/org/apache/commons/math/stat/Frequency.java
D4J ID:Math-90; Mega ID:26/1ffdfcd9b750da404b0a379620c1e592e0ae0744.diff.xz; Overlap File:src/java/org/apache/commons/math/stat/Frequency.java
D4J ID:JacksonDatabind-58; Mega ID:26/bfa5aecfc3de90af06af51741d48c4cc0579f92e.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java
D4J ID:JacksonDatabind-77; Mega ID:26/bfa5aecfc3de90af06af51741d48c4cc0579f92e.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java
D4J ID:JacksonDatabind-78; Mega ID:26/bfa5aecfc3de90af06af51741d48c4cc0579f92e.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java
D4J ID:JacksonDatabind-82; Mega ID:26/bfa5aecfc3de90af06af51741d48c4cc0579f92e.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java
D4J ID:JacksonDatabind-89; Mega ID:26/bfa5aecfc3de90af06af51741d48c4cc0579f92e.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java
D4J ID:JacksonDatabind-92; Mega ID:26/bfa5aecfc3de90af06af51741d48c4cc0579f92e.diff.xz; Overlap File:src/main/java/com/fasterxml/jackson/databind/deser/BeanDeserializerFactory.java
D4J ID:Closure-52; Mega ID:27/e02a9cfcca12a5a066b1a7e2caa4c04c86852c76.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-65; Mega ID:27/e02a9cfcca12a5a066b1a7e2caa4c04c86852c76.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-73; Mega ID:27/e02a9cfcca12a5a066b1a7e2caa4c04c86852c76.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-77; Mega ID:27/e02a9cfcca12a5a066b1a7e2caa4c04c86852c76.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-123; Mega ID:27/e02a9cfcca12a5a066b1a7e2caa4c04c86852c76.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-128; Mega ID:27/e02a9cfcca12a5a066b1a7e2caa4c04c86852c76.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-145; Mega ID:27/e02a9cfcca12a5a066b1a7e2caa4c04c86852c76.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-110; Mega ID:27/1acf791047b45c6873b980990461514b2629f02f.diff.xz; Overlap File:src/com/google/javascript/rhino/Node.java
D4J ID:Closure-110; Mega ID:27/a1a06819135b95319c9e246565bda94e28021594.diff.xz; Overlap File:src/com/google/javascript/rhino/Node.java
D4J ID:Math-80; Mega ID:27/d962ba0d9c92943dff986e2016bd840241af2e86.diff.xz; Overlap File:src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java
D4J ID:Math-81; Mega ID:27/d962ba0d9c92943dff986e2016bd840241af2e86.diff.xz; Overlap File:src/main/java/org/apache/commons/math/linear/EigenDecompositionImpl.java
D4J ID:Closure-17; Mega ID:27/33ab4df84afbdb36216b8a1ea3a526c438615e26.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-43; Mega ID:27/33ab4df84afbdb36216b8a1ea3a526c438615e26.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-48; Mega ID:27/33ab4df84afbdb36216b8a1ea3a526c438615e26.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-70; Mega ID:27/33ab4df84afbdb36216b8a1ea3a526c438615e26.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-95; Mega ID:27/33ab4df84afbdb36216b8a1ea3a526c438615e26.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-134; Mega ID:27/33ab4df84afbdb36216b8a1ea3a526c438615e26.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-150; Mega ID:27/33ab4df84afbdb36216b8a1ea3a526c438615e26.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-168; Mega ID:27/33ab4df84afbdb36216b8a1ea3a526c438615e26.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-171; Mega ID:27/33ab4df84afbdb36216b8a1ea3a526c438615e26.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-172; Mega ID:27/33ab4df84afbdb36216b8a1ea3a526c438615e26.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-52; Mega ID:27/af7a99319796e8f7f804796a3a0ace6e71c993d1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-65; Mega ID:27/af7a99319796e8f7f804796a3a0ace6e71c993d1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-73; Mega ID:27/af7a99319796e8f7f804796a3a0ace6e71c993d1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-77; Mega ID:27/af7a99319796e8f7f804796a3a0ace6e71c993d1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-123; Mega ID:27/af7a99319796e8f7f804796a3a0ace6e71c993d1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-128; Mega ID:27/af7a99319796e8f7f804796a3a0ace6e71c993d1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-145; Mega ID:27/af7a99319796e8f7f804796a3a0ace6e71c993d1.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-110; Mega ID:27/445e48305353412483819acabe531a4facad187f.diff.xz; Overlap File:src/com/google/javascript/rhino/Node.java
D4J ID:Closure-32; Mega ID:27/0b460ae991e28fff15bf8e2494a0cb1a48c9eb0f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-68; Mega ID:27/0b460ae991e28fff15bf8e2494a0cb1a48c9eb0f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-109; Mega ID:27/0b460ae991e28fff15bf8e2494a0cb1a48c9eb0f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-133; Mega ID:27/0b460ae991e28fff15bf8e2494a0cb1a48c9eb0f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-142; Mega ID:27/0b460ae991e28fff15bf8e2494a0cb1a48c9eb0f.diff.xz; Overlap File:src/com/google/javascript/jscomp/parsing/JsDocInfoParser.java
D4J ID:Closure-159; Mega ID:27/881fe34ba770ac4f727bcb4fc252600ac7e2855a.diff.xz; Overlap File:src/com/google/javascript/jscomp/InlineFunctions.java
D4J ID:Closure-17; Mega ID:27/130943ac9282f85fe4755cd331e2df8d31bf5bc9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-43; Mega ID:27/130943ac9282f85fe4755cd331e2df8d31bf5bc9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-48; Mega ID:27/130943ac9282f85fe4755cd331e2df8d31bf5bc9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-70; Mega ID:27/130943ac9282f85fe4755cd331e2df8d31bf5bc9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-95; Mega ID:27/130943ac9282f85fe4755cd331e2df8d31bf5bc9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-134; Mega ID:27/130943ac9282f85fe4755cd331e2df8d31bf5bc9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-150; Mega ID:27/130943ac9282f85fe4755cd331e2df8d31bf5bc9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-168; Mega ID:27/130943ac9282f85fe4755cd331e2df8d31bf5bc9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-171; Mega ID:27/130943ac9282f85fe4755cd331e2df8d31bf5bc9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-172; Mega ID:27/130943ac9282f85fe4755cd331e2df8d31bf5bc9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Math-40; Mega ID:27/c8becc7c47963bcdc1578298846ad6fbf08f64ef.diff.xz; Overlap File:src/main/java/org/apache/commons/math/analysis/solvers/BracketingNthOrderBrentSolver.java
D4J ID:Mockito-4; Mega ID:27/dade2b524399903a8f3c45e474f42408493a5f4d.diff.xz; Overlap File:src/org/mockito/exceptions/Reporter.java
D4J ID:Closure-159; Mega ID:27/e0ccc810d2daa7d301d780649f107ecb59d20740.diff.xz; Overlap File:src/com/google/javascript/jscomp/InlineFunctions.java
D4J ID:Closure-110; Mega ID:27/247c3b77911c989b46e492834d1966c1f8242fe8.diff.xz; Overlap File:src/com/google/javascript/rhino/Node.java
D4J ID:Closure-17; Mega ID:27/c2fb588c2415d9091c28303d1d8795da1615abb9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-43; Mega ID:27/c2fb588c2415d9091c28303d1d8795da1615abb9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-48; Mega ID:27/c2fb588c2415d9091c28303d1d8795da1615abb9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-70; Mega ID:27/c2fb588c2415d9091c28303d1d8795da1615abb9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-95; Mega ID:27/c2fb588c2415d9091c28303d1d8795da1615abb9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-134; Mega ID:27/c2fb588c2415d9091c28303d1d8795da1615abb9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-150; Mega ID:27/c2fb588c2415d9091c28303d1d8795da1615abb9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-168; Mega ID:27/c2fb588c2415d9091c28303d1d8795da1615abb9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-171; Mega ID:27/c2fb588c2415d9091c28303d1d8795da1615abb9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-172; Mega ID:27/c2fb588c2415d9091c28303d1d8795da1615abb9.diff.xz; Overlap File:src/com/google/javascript/jscomp/TypedScopeCreator.java
D4J ID:Closure-52; Mega ID:27/04a20701320780aa67f7d1ee8f453a353ff9ac57.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-65; Mega ID:27/04a20701320780aa67f7d1ee8f453a353ff9ac57.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-73; Mega ID:27/04a20701320780aa67f7d1ee8f453a353ff9ac57.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-77; Mega ID:27/04a20701320780aa67f7d1ee8f453a353ff9ac57.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
D4J ID:Closure-123; Mega ID:27/04a20701320780aa67f7d1ee8f453a353ff9ac57.diff.xz; Overlap File:src/com/google/javascript/jscomp/CodeGenerator.java
